STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HRV,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Croatia,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,33.21409407977106,33.27669468789126,33.33929529601144,33.40189590413164,33.4226509467667,33.48517327617006,33.58969772849222,33.65229833661241,33.713692946058096,33.77629131492345,33.83888968378881,33.869987849331714,33.93252805374884,33.99506825816596,34.05760846258309,34.120148667000215,34.18268887141734,34.245229075834466,34.30776928025159,34.314916732184976,34.32206418411836,34.329211636051745,34.33635908798514,34.343506539918515,34.381391608891434,34.51519548281038,34.55989564720177,34.60456722178543,34.65171551107934,34.69639027877055,34.741065046461756,34.78573981415297
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Mauritius,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,20.231527093596057,20.273891625615764,20.31625615763547,20.358620689655172,20.400985221674876,20.44334975369458,20.485714285714288,20.52807881773399,20.570443349753695,20.6128078817734,20.655172413793103,20.4807881773399,20.3064039408867,20.1320197044335,19.957635467980296,19.783251231527093,19.608866995073893,19.43448275862069,19.26009852216749,19.085714285714285,18.911330049261082,19.214822233350027,19.205808713069604,19.196795192789185,19.187781672508763,19.178768152228344,19.17376064096144,19.354031046569855,19.374061091637454,19.394091136705057,19.414121181772657,19.434151226840264,19.45418127190786,19.474211316975463
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUM,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Guam,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.81481481481481,45.18518518518518,45.55555555555556,45.925925925925924,46.2962962962963,51.85185185185185,51.85185185185185,51.85185185185185,51.85185185185185,51.85185185185185,51.85185185185185,51.85185185185185,51.85185185185185
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PNG,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Papua New Guinea,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,80.37733515876872,80.3504584198207,80.32358168087268,80.29670516274345,80.26982842379543,80.24295168484741,80.21607516671818,80.18919842777017,80.16232168882216,80.13544494987414,80.1085684317449,80.08668948460894,80.06481053747295,80.04293159033696,80.02105264320099,79.999173696065,79.97729474892904,79.95541580179305,79.93353685465708,79.91165790752109,79.88977896038509,79.82156163052599,79.75334430066687,79.68512719162656,79.61690986176743,79.5486925319083,79.47241973236761,79.39837919003666,79.3243386477057,79.25029810537474,79.17625756304376,79.1022170207128,79.02817647838184,78.95413593605089
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLZ,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Belize,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,70.14598860149057,69.52902235861464,68.91205611573871,68.29508987286277,67.67812362998684,67.06115738711091,66.44419114423499,65.82722490135906,65.21025865848313,64.59329241560718,63.976326172731255,63.6786058746164,63.380885576501534,63.08316527838668,62.78544498027181,62.48772468215695,62.19000438404208,61.892284085927216,61.59456378781236,61.296843489697494,60.99912319158264,60.485664182376155,59.972205173169655,59.458746163963184,58.945287154756684,58.43182814555019,57.94300745287154,57.453748355984224,56.96492766330557,56.475668566418236,55.986409469530905,55.497150372643574,55.00789127575625,54.51863217886892
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRA,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Brazil,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,70.45802056438394,70.0056543680771,69.55328817177028,69.10092197546344,68.64855577915661,68.19618958284977,67.74382338654293,67.2914571902361,66.83909099392928,66.38672479762245,65.93435860131561,65.46167089807062,64.98898319482565,64.51629549158065,64.04360778833569,63.5709200850907,63.09823238184572,62.62554467860074,62.15285697535576,61.68016927211079,61.207481568865795,61.023328156743005,60.839174744620216,60.65502133249742,60.47086792037463,60.28673843702068,60.07102058591983,59.832929335952734,59.70838009413577,59.55858600119165,59.41747805133678,59.27048362434705,59.12750923052258,58.98187297652348
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BTN,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Bhutan,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,53.65066455493012,53.863150910686386,54.07563726644264,54.28812362219892,63.98070351758793,64.23015075376884,64.47959798994975,64.72904522613065,64.97849246231155,65.22793969849246,65.47738693467336,65.72685929648242,65.97633165829147,66.2258040201005,69.41039431224912,69.67088175879529,69.93136920534145,70.1918566518876,70.45234409843377,70.71283154497993,70.97331899152609,71.02521184773198,71.07710470393788,71.12899756014377,71.18089041634967,71.23278327255555,71.23427013422818,71.28617869127517,71.34556895647614,71.39486103828003,71.44729942317777,71.49973780807551,71.55217619297326,71.60513896171999
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIB,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Gibraltar,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Suriname,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,95.80623622767793,95.78333388678581,95.76043154589368,95.73752920500156,95.71462686410945,95.69172452321732,95.66882218232519,95.64591984143308,95.62301750054095,95.60011515964882,95.5772128187567,95.5516626283327,95.52611243790872,95.50056224748474,95.47501205706072,95.44946186663672,95.42391167621275,95.39836148578875,95.37281129536476,95.34726110494076,95.32171091451677,95.26166391736817,95.20161692021955,95.14156992307095,95.08152292592233,95.02147592877374,94.95076277068733,94.90528206108111,94.82902399456324,94.75270362570349,94.67644555918564,94.60014575009872,94.52387397706565,94.44758351333
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Finland,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,71.81893693161298,72.00617551462621,72.19341409763945,72.38065268065267,72.56789126366591,72.75512984667914,72.94236842969238,73.1296070127056,73.31684559571883,73.50408417873207,73.6913227617453,73.6244656751699,73.5576085885945,73.49075150201911,73.42389441544371,73.35703732886832,73.40585972181118,73.34372060903023,73.32256663376111,73.25555774925962,73.18854886475815,73.30086544473329,73.41077363519695,73.5206818256606,73.63059001612426,73.73564542134184,73.73564542134184,73.73321926822848,73.73321926822848,73.73079327476721,73.72836744094229,73.72649965767137,73.72649965767137,73.72351625213844
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PYF,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,French Polynesia,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,39.46174863387978,39.574316939890714,39.686885245901635,39.79945355191257,39.9120218579235,40.024590163934434,40.137158469945355,40.24972677595628,40.36229508196721,40.47486338797815,42.79746470757706,42.82368193604149,42.849899164505906,42.876116392970324,42.90233362143475,42.92855084989916,42.954768078363585,42.980985306828,43.00720253529242,43.03341976375684,43.059636992221265,43.059636992221265,43.059636992221265,43.059636992221265,43.059636992221265,43.059636992221265,43.059636992221265,43.059636992221265,43.059636992221265,43.059636992221265,43.059636992221265,43.059636992221265,43.059636992221265,43.059636992221265
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHI,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Channel Islands,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4.191919191919193,4.191919191919193,4.191919191919193,4.191919191919193,4.191919191919193,4.191919191919193,4.191919191919193,4.191919191919193,4.191919191919193,4.191919191919193,4.191919191919193,4.287878787878788,4.383838383838383,4.479797979797979,4.575757575757576,4.671717171717172,4.767676767676767,4.863636363636363,4.959595959595959,5.055555555555555,5.151515151515151,5.151515151515151,5.151515151515151,5.151515151515151,5.151515151515151,5.151515151515151,5.151515151515151,5.151515151515151,5.151515151515151,5.151515151515151,5.151515151515151,5.151515151515151,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NER,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Niger,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.5354859082655719,1.4867845583010972,1.4380832083366228,1.389381858372148,1.3406805084076736,1.291979158443199,1.2432778084787244,1.1945764585142495,1.145875108549775,1.0971737585853003,1.048472408620826,1.0386674034893817,1.028862398357938,1.0190573932264941,1.0092523880950504,0.9994473829636061,0.9896423778321622,0.9798373727007185,0.9700323675692745,0.9602273624378306,0.9504223573063866,0.9406173521749427,0.9308123470434989,0.921007341912055,0.911202336780611,0.9013973316491671,0.8915923265177231,0.8817873213862795,0.8719823162548354,0.8621773111233916,0.8523723059919476,0.8425673008605037,0.8327622957290597,0.8229572905976158
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMY,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Low & middle income,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,30.915369793530683,30.778929316682238,30.672405282156028,30.562976782810026,30.45354570118518,30.3441083357955,30.246485272418596,30.137162208035836,30.002161687827275,29.917003580157477,29.83246655320051,29.74462611424499,29.652213415348715,29.56592668104307,29.48474414642933,29.400438738761896,29.316023864756822,29.232645821889548,29.147857923859696,29.072350760191643,28.396848929127685,28.322927307745573,28.248194833919793,28.17155572212595,28.112793417523218,28.025024128664015,27.95976139328212,27.89076500248881,27.82453846731143,27.750529184926293,27.684785188848547,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Togo,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,25.035116749402462,24.863769075197645,24.69242140099283,24.52107372678801,24.349726052583197,24.17837837837838,24.00703070417356,23.835683029968745,23.664335355763928,23.492987681559114,23.32164000735429,23.267229270086414,23.21281853281853,23.158407795550655,23.103997058282772,23.049586321014893,22.995175583747013,22.94076484647913,22.886354109211254,22.83194337194337,22.77753263467549,22.72311086596801,22.668689097260526,22.61426732855304,22.55984555984556,22.505423791138078,22.451002022430593,22.396580253723112,22.342158485015627,22.287736716308142,22.233314947600665,22.17889317889318,22.124471410185695,22.070049641478214
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (IDA & IBRD),Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,28.902708383381853,28.89516425207105,28.88303873182642,28.870913217909642,28.858787697665015,28.846680431175326,28.834573155690872,28.822447620100515,28.81032208451017,28.798196548919822,28.692550009825386,28.813695610237193,28.935871956494687,29.044669127529932,29.166477072013592,29.28262500301364,29.39803619207133,29.519485616028724,29.640531405896212,29.761707569150737,29.882208128481846,29.918836363908415,29.95536374192072,29.992933613895083,30.028836360417753,30.065398886359727,30.19550187641993,30.197766192014477,30.247480086724234,30.297160090120173,30.346427943161135,30.36733345129391,30.416972341163053,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JPN,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Japan,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,68.43115743280308,68.4108612177729,68.39056500274273,68.37026878771256,68.34997257268239,68.32967635765222,68.32812071330589,68.30781893004115,68.28751714677641,68.26721536351165,68.24691358024691,68.27160493827161,68.2962962962963,68.32098765432099,68.34567901234568,68.37037037037037,68.39506172839506,68.41975308641976,68.44444444444444,68.46913580246914,68.49382716049382,68.48175582990397,68.46968449931413,68.45761316872428,68.44554183813443,68.43347050754458,68.42249657064473,68.40877914951989,68.40877914951989,68.40877914951989,68.40877914951989,68.40877914951989,68.40877914951989,68.39578113646276
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Yemen, Rep.",Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549,1.03983180862549
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PLW,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Palau,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,83.24565217391304,83.55652173913045,83.86739130434783,84.17826086956522,84.4891304347826,84.8,85.11086956521739,85.42173913043479,85.73260869565217,86.04347826086956,86.25652173913043,86.46956521739129,86.68260869565218,86.89565217391305,87.1086956521739,87.32173913043478,87.53478260869566,87.74782608695652,87.9608695652174,88.17391304347827,88.36086956521739,88.54782608695652,88.73478260869565,88.92173913043479,89.1086956521739,89.30434782608697,89.47826086956522,89.67391304347827,89.84782608695653,90.02173913043478,90.19565217391305,90.3695652173913,90.54347826086956
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Andorra,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936,34.04255319148936
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Gambia, The",Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,40.974308300395265,40.40780632411067,39.84130434782609,39.2748023715415,38.70830039525692,38.14179841897233,37.575296442687744,37.00879446640316,36.442292490118575,35.87579051383399,35.30928853754941,34.74278656126482,34.17628458498024,33.60978260869565,33.04328063241107,32.476778656126484,31.9102766798419,31.343774703557308,30.777272727272724,30.210770750988143,29.64426877470356,29.077865612648218,28.51146245059289,27.94505928853755,27.37865612648221,26.81225296442688,26.245059288537547,25.67885375494071,25.112648221343875,24.545454545454547,23.979249011857707,23.412381422924902,22.845958498023716,22.27923913043478
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAR,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Morocco,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,12.290589289715438,12.295350660990366,12.300112032265293,12.30487340354022,12.309634774815146,12.314396146090074,12.319157517365001,12.323918888639929,12.328680259914854,12.333441631189784,12.338203002464711,12.375852565538874,12.413502128613041,12.451151691687205,12.488801254761372,12.526450817835538,12.564100380909702,12.601749943983867,12.639399507058032,12.677049070132199,12.714698633206362,12.719233699305402,12.723768765404436,12.728303831503474,12.73283889760251,12.737373963701545,12.771207707819855,12.79764732242886,12.820053775487342,12.843580551198746,12.866883262379567,12.890335424602286,12.913687878108895,12.937106878781087
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBD,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,IBRD only,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,34.96083204899986,34.893573624996826,34.826849331174316,34.75921851490831,34.69027776602316,34.62082915920123,34.56444031101226,34.491970375364396,34.401244451348724,34.363500984918275,34.3261650330107,34.284654512959044,34.24640914397551,34.206864204415425,34.16775422970113,34.13056569344432,34.093406598977396,34.05712144271062,34.0194802131994,33.99417371292368,33.96885978247268,33.94384442380563,33.91843419019175,33.89311607573133,33.88705181810154,33.849419302066586,33.833263637602705,33.81495555506537,33.799646443607735,33.7745996726421,33.75809590819292,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Mali,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027,10.896663634352027
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Thailand,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,37.896611795102665,37.82555931805281,37.75450684100296,37.6834543639531,37.61240188690324,37.54134940985339,37.470296932803535,37.39924445575368,37.32819197870383,37.257139501653974,37.18608702460412,37.396504139834406,37.60692125506469,37.817338370294976,38.02775548552526,38.23817260075554,38.44858971598583,38.65900683121611,38.869423946446396,39.07984106167668,39.29025817690697,39.28556049247392,39.280862808040865,39.27616512360782,39.27146743917477,39.26676975474172,39.18064554013584,39.11018027364012,39.039715007144395,38.96924974064867,38.89878447415295,38.82831920765722,38.7578539411615,38.687388674665776
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Madagascar,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,23.5468755373663,23.432905733053616,23.31893592874093,23.204966124428243,23.090996320115558,22.97702651580287,22.86305671149018,22.749086907177496,22.63511710286481,22.52114729855212,22.407177494239434,22.326582866182893,22.245988238126355,22.165393610069817,22.084798982013275,22.004204353956737,21.923609725900196,21.843015097843654,21.762420469787116,21.68182584173058,21.601231213674037,21.569044079100024,21.546324736376217,21.523420419388106,21.50070127191475,21.47798212444139,21.45527672739773,21.43255414231695,21.40983155723616,21.38712616019251,21.364403575111723,21.34169250601581,21.318973702303197,21.29626005500172
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBR,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Liberia,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,88.50955149501661,88.19539036544852,87.8812292358804,87.56706810631229,87.25290697674419,86.93874584717607,86.62458471760797,86.31042358803987,85.99626245847176,85.68210132890366,85.36794019933555,85.05377906976744,84.73961794019932,84.42545681063123,84.11129568106313,83.797134551495,83.48297342192691,83.1688122923588,82.8546511627907,82.5404900332226,82.22632890365448,81.91216777408638,81.59800664451828,81.28384551495017,80.96968438538205,80.65552325581395,80.34136212624585,80.02720099667773,79.71303986710964,79.39887873754152,79.08471760797342,78.77055647840533,78.4563953488372,78.14223421926911
