STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ESP,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Spain,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5975.702547934723,6621.346544309799,7213.72334568035,7836.9524683743,8171.374463380608,8588.574784613535,9117.067127755543,9396.42560640829,9886.183498242843,10661.169633252617,10990.983462109825,11364.22924052338,12155.428826259405,12958.17647784599,13537.545385528392,13464.564949283935,13763.178357339399,14008.941532560111,14077.687370788331,13959.923562830369,14154.150131104221,14035.27119402184,14125.154359452108,14305.322776598527,14500.28961373808,14783.237983367193,15218.645644959504,16021.24094428266,16801.746457206744,17585.180851516456,18231.57129271731,18648.221892638925,18729.54961459034,18440.48554642379,18790.28439781752,19223.392378168894,19642.63993759616,20262.17934473962,21046.572540451405,21885.600210464414,22921.073685319,23654.620668207703,23965.475785390452,24227.7567283028,24554.973632920915,25001.033716806953,25575.93624065453,25994.01067548374,25778.871642068283,24588.730836905834,24498.81966160176,24255.703516637048,23545.457956509363,23293.481486227516,23720.676124502814,24704.37539473214,25404.934967369227,26077.192890237475,26581.542208606636,26909.302568857187,23843.49100191759,25391.73647080407,26815.80933301486,27153.84395206803,27806.65825432088
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UKR,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Ukraine,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,80362.6484375,82091.8828125,84954.453125,79355.6015625,72289.3671875,64942.62109375,55692.61328125,43165.03515625,38199.98828125,34674.91015625,33925.546875,33549.9296875,33753.01953125,36047.234375,39578.62890625,42059.91796875,46407.85546875,52244.75390625,54295.1171875,58785.11328125,63906.6328125,65680.3671875,55972.3359375,58473.08203125,61854.359375,62079.6796875,62220.03125,59053.984375,53575.625,55151.55859375,56729.046875,59054.5859375,61341.6796875,59449.54296875,62071.5703125,47952.96875,55360.75390625,56762.03515625
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRN,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,"Iran, Islamic Rep.",GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.5481151314894193E8,3.8007941009165305E8,3.978736573027074E8,4.130153523035643E8,4.3428390864191234E8,4.925521332601083E8,5.323609895808825E8,5.744916541620964E8,6.378644647984205E8,7.15050217364805E8,7.694668482886832E8,8.491415213658592E8,9.442080163248885E8,9.85202886908831E8,1.0119510317914191E9,9.786165427984751E8,1.1229561526087074E9,1.0585114641037765E9,8.929348337741052E8,7.590511718545231E8,5.7392842017935E8,5.135587390305395E8,5.999398231431838E8,6.410084573492932E8,5.732662372861798E8,5.629106176940076E8,4.894329766622488E8,4.7138801042810154E8,4.2865673580801225E8,4.4184719222397554E8,4.8751384664282477E8,5.34787474822911E8,5.416077422959372E8,5.3174118776859665E8,5.217161413910427E8,5.2836002930788493E8,5.558752518614627E8,5.566684583790168E8,5.604948373716332E8,5.636345556382558E8,5.878399349922346E8,5.926811086350672E8,6.352949381873829E8,6.825723249841833E8,6.971000499937757E8,7.03591768511862E8,7.230237845801098E8,7.693096709920672E8,7.619296567342669E8,7.601069737785935E8,7.941745597424697E8,8.051735557761548E8,7.653650824089304E8,7.43930115376782E8,7.70593473676263E8,7.493406422151057E8,8.037904678593497E8,8.162911332391274E8,7.757409108826798E8,7.492987530587118E8,7.765880841535141E8,8.019757147224907E8,8.268933131883926E8,8.605616677480443E8,8.827418622103791E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NIC,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Nicaragua,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,22302.56235686193,23268.727230947083,25041.0712675446,26938.52426955956,29191.539431373174,31007.910033912598,31055.528544030836,32199.551869428586,31624.429880272568,32558.96881874367,31982.86973481933,32025.299876191333,31798.338234939838,32871.9369681098,36399.67511726435,35248.93599373505,35975.30725233492,37830.556578471624,33871.540859146175,24240.080909773187,24672.811275847427,25271.364531332103,24386.662959306374,24850.176906264147,23860.664763985784,22347.186097371658,21608.685446859472,20969.65232870121,17942.291754692473,17222.197727221308,16815.83041874001,16401.490338261217,16096.83160027046,15685.436573193,15868.412724022688,16467.66994814267,17190.1520388907,17576.241238047536,17952.098602378752,18942.285231906706,19449.832707267284,19769.11568302762,19678.042136278524,19937.70445117342,20750.147300011835,21358.477828496445,21930.409689869906,22715.082942485897,23161.188524964975,22081.758692189887,22730.69945707588,23827.63720407331,25021.8985282363,25892.519090985814,26761.967328070325,27666.29221924615,28542.347993619424,29469.093989754332,28104.84681441482,26938.89783188716,26009.0217351404,28384.505490883694,29017.065072725472,29889.059974532553,30547.213821582558
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Finland,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,10669.313846197767,11399.944743470227,11660.325017980947,11958.534607913498,12515.186794023912,13134.98754406854,13396.353696456983,13612.976602675224,13864.13686596774,15202.98327401672,16400.706900343375,16766.08586412681,17955.832941961013,19101.052253486385,19616.295148525533,19881.904683069297,19890.325042152806,19882.268297592986,20404.103458201615,21801.477325912074,22905.005821696042,23101.59701197759,23681.620399537347,24271.573691350135,24921.183013734884,25696.012570667164,26318.34363055732,27178.354027261685,28517.06779021288,29858.864496630085,29932.3738762253,28018.72274988332,26939.118507129722,26600.02601428575,27535.60213138566,28592.228341415757,29542.394263873302,31339.094153800655,32960.79478443573,34327.763725071505,36227.60421768132,37099.54071003746,37634.2022590479,38299.889277105336,39718.45493989104,40682.08683180788,42155.240105516845,44206.396632833654,44346.23053905796,40570.32432512417,41664.658780553655,42463.30920191111,41618.16585275392,41020.9861348799,40656.390940823716,40711.73554817009,41638.96312905767,42913.62826498753,43368.01628131502,43904.964787418736,42749.82579934725,43803.066296313475,44017.436132427996,43386.94545812066,43288.42520815721
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Ghana,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2911.2483152725495,2926.406768596111,2974.1144317961125,3031.874941215328,3025.9652805273154,2994.6743910579826,2799.00605658218,2816.23911312897,2758.655151786944,2852.112972005952,3046.8943878837704,3118.326507280087,2956.368097283938,2955.096778596624,3067.3224603353246,2609.349544622135,2445.814295690772,2428.775358506346,2555.802517324609,2416.5891776976537,2358.0052846187496,2212.36290079103,2000.2134731602848,1852.3757717288229,1961.2704502194742,2017.2808269299928,2075.9683051827983,2126.1966583918324,2192.5476769554175,2247.2126196281647,2263.5199868161976,2323.775955350994,2354.6600015879044,2408.638713394885,2429.018730444372,2469.924065250353,2523.956606617305,2568.0455977803117,2624.1423764380593,2673.5348407696265,2703.6672139813813,2737.920631897476,2783.5142359243796,2850.251956816794,2931.194265781452,3023.7792901541675,3134.737114346603,3187.768019318273,3392.252815738229,3468.941099795259,3653.009188029281,4067.152365993171,4338.827870656492,4545.267712091271,4565.8234168730505,4556.3116277812,4604.018218370417,4870.174018874877,5065.904042371486,5288.329212646172,5210.680250875813,5368.980857609007,5467.260722084233,5532.3333189494915,5733.106061323398
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBY,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Libya,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4229.638931200558,4460.531817530255,5669.812680953908,7345.206973025637,10271.59233582199,12795.74317785606,14805.052222125476,16024.090876141016,20850.915175332,22859.784032908818,23204.74169651333,21256.003498899947,22439.751011975703,22003.491505246104,25582.195160699463,25170.650528318263,29228.64129805673,30046.278167905763,29300.55928499872,30135.299269352963,28653.59573738647,21894.657305039975,21884.91108915596,21377.176672194197,20005.29076648418,20975.654744539588,18045.188315934447,14973.481511785612,15697.740594489298,16420.39453317123,16639.235191403655,18824.213185459026,17934.964028590934,16922.01240427674,16931.074585284186,16269.009931640365,16347.84684102496,16937.67139178133,16094.286346772738,15974.624945238038,16290.812043910853,15711.560302233365,15264.93125965569,16911.08193439938,17304.394709634977,18955.099663787692,19777.429257930864,20582.204908606607,20116.97669607389,18835.309295919415,19382.920998812067,9860.507380892586,18910.61617056094,15198.898333097528,11473.488203045406,11194.676398718335,10860.981832974825,14162.183900029233,15040.702695481348,13160.777685848996,9159.878666914394,11604.22834758783,10510.5411898577,11452.847717091641,11551.284964157407
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ABW,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Aruba,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,27970.680899701325,32891.62039588228,38912.328681465,42829.60633985739,42887.2034643762,44093.8069078548,44584.06637200203,44803.50681956979,46036.285843159996,45901.56381179124,44646.67734669541,45976.432486297956,45752.45390102995,45694.8214903133,48673.769152647146,50237.36808145321,49419.45391750114,49402.73065028778,51886.162206479006,50365.47037435346,50026.38096675218,51188.33250124813,51731.83606329955,45381.786150151565,44039.8682220782,45189.54001813025,44066.73902603016,46206.29287911048,46368.53630912881,47553.817523928235,47777.27892860329,49442.706719567024,50949.97675515582,51434.84916140197,39365.00705081741,45535.67619146564,50562.14105604371,54434.00762094934,57798.982309243576
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAC,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,"Macao SAR, China",GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,209872.3738464559,218347.56776828817,225472.8654764009,221753.53814290644,231525.08022293533,255303.89441095,267275.3164556962,272848.3543525069,285956.11285266455,282343.2390160671,303289.296306282,308135.4166666667,310879.5362903226,311319.3256779868,305680.5589014695,303220.70452911576,285934.17002131185,275858.6803930744,289544.8211797492,295641.8529615119,318663.32116788323,351596.0324616772,434380.9104904333,450829.98944033793,485179.3946682702,531983.1061624112,529889.0327353431,542487.8504672897,676141.5270018622,803486.171761281,849269.2375418207,902686.2645717182,841896.4130609619,637027.5314979001,623252.1072796935,689401.6039481801,721557.1406890271,690080.3571428572,308510.3589145025,379413.9194139194,309849.40203750186,541991.7501473188,577558.9519650656
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYC,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Seychelles,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,42631.10669064748,39425.58896220476,41621.78854275464,44689.72992296795,46163.963062907475,44541.63726315789,49482.33103349145,48524.43244976057,50941.34988461689,49743.81714885897,52909.189458955225,60069.07805101015,62338.0090310375,66950.9801202278,66599.93408357353,67145.71520609863,76511.47142337696,70285.97073770757,84653.92131938858,97186.2866828319,91390.82728695405,86785.97445147185,84489.82703802027,84070.97548768167,87173.14924981071,95369.91683526455,95499.38420764028,95991.86307829311,100728.33357573995,110427.19014848121,118078.84615937962,119732.86105708485,127733.81145513899,134236.18119662852,127520.31264739572,126268.75199192607,136870.08126464006,151768.11003763627,152501.10088019684,152334.20718816068,157401.93144420753,153692.5765375237,150872.6144548093,143606.32029088802,140030.51106395878,151935.76118178086,162804.25059101655,176352.25735890772,167751.33515801094,162951.25776077344,165603.07786565667,186181.88950263607,190099.39526403407,188960.44647522486,193604.3619128931,206212.50816215118,228128.34056845907,241024.40553822397,250527.53250242863,262005.5795134443,229280.72251223822,228698.1250881541,213428.73588147952,218441.96271279838,223067.97303755954
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAR,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Morocco,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,7989.98388671875,8555.9873046875,9150.955078125,9653.4453125,9838.955078125,10120.1572265625,10109.6328125,10213.552734375,10524.3681640625,11052.0068359375,11954.7265625,12361.2861328125,12313.224609375,12570.224609375,12684.1748046875,12131.5224609375,12871.009765625,12713.1142578125,13193.8818359375,13656.2451171875,14599.431640625,14264.2294921875,15653.619140625,15802.4482421875,16047.6044921875,16910.029296875,16282.1806640625,15906.34375,17327.564453125,16140.4638671875,17855.578125,17309.46875,18282.10546875,18317.486328125,18522.501953125,19675.458984375,20134.853515625,21100.841796875,21777.57421875,22166.29296875,23565.44140625,24044.533203125,25066.373046875,25653.91015625,26187.451171875,27252.130859375,27705.564453125,28469.646484375,28879.189453125,29776.27734375,29569.744140625,30688.578125,31275.990234375,31844.09375,29252.408203125,31317.8125,31561.802734375,32378.6015625,33277.08984375
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRT,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Portugal,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4014.4422582570946,4202.666149755323,4448.4323187681875,4690.75145688226,4984.007826731494,5378.149525640781,5639.836781087763,6103.927974190627,6674.163141647219,6877.144001694564,7570.716592298239,8107.032521510325,8770.388845051753,9749.715050213712,9724.5446128874,8954.88509886765,9304.36851539311,9721.882361650543,9888.378311929486,10334.595624900052,10692.624401104531,10771.835508633223,10934.80186336024,10865.343826211743,10620.158775826732,10888.48831254758,11329.066932303796,12055.267226990625,12971.576338799614,13827.190804597702,14404.798032057399,15068.719964940587,15244.738253547303,14914.99130679124,15018.429418932545,15607.508286309756,16093.807845730476,16727.227591872055,17443.08790893404,18022.287319770894,18579.00535068472,18807.018657839126,18848.496266326514,18603.13748557318,18890.67128989978,19003.07797622278,19277.090495907352,19721.533811554324,19755.987326221184,19120.953077648544,19444.274526865345,19139.221751995727,18438.512925156094,18357.531273622862,18593.61765173595,18967.60884936546,19408.877112595168,20101.192004116387,20726.58764416576,21290.620704526027,19523.271206665268,20479.741852574127,21758.183657564277,22127.643201936364,22354.887537085026
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HTI,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Haiti,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,72485.8261324581,69096.4932209731,73195.0691690147,70549.1913196637,68162.40070531305,68356.97866859856,66718.38338749777,64108.15516499091,64928.23787860601,66158.62643850726,65356.938893112674,68293.95638887171,67663.02413568465,69538.98808231855,72160.37988754439,71578.29346278921,76136.4143670779,77453.03924576694,80692.08717501638,85137.92237802742,89675.95708641902,85455.20039659487,80825.23896162689,79981.03422125941,78660.24225972652,77580.29185596449,75663.4245855289,73560.51670076739,72217.44350420978,68687.25827397378,67985.76080821178,67868.08671350664,62993.551819214015,58416.19077623928,50453.562906456275,54400.50681344616,55587.229390583816,56024.08546250728,56188.7748569352,56655.6184562553,56103.3751162661,54900.976605969925,54500.54279680112,55417.24381477805,53764.14154105216,54492.3399615043,54521.7976182442,56133.29687870735,56673.188410511044,59027.89864701064,55045.93335668603,57201.061432364855,56604.31580817478,58170.845720392215,58980.76531573805,58953.96474774599,59188.83909666693,59854.08866757369,60049.61914229798,58256.03482812454,55635.58259592268,54007.15243614141,52503.22560595347,50932.261661928205,48248.208719651986
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KNA,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,St. Kitts and Nevis,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,10157.756354075373,10589.351412638545,11442.613808007807,12461.376896149359,12699.189657595203,12818.58365466002,13031.36958473095,14261.154512858262,15568.849405358935,17365.322696909992,18623.6335493857,20483.41532316984,21767.015064527208,23012.712702809655,22625.0061945587,23384.01080682795,24655.448329372968,25630.744925315972,26659.50007087842,27854.56072019964,29377.820760799485,28856.08436747125,29382.525055492028,31871.021923620934,33169.29262909464,33433.72446762277,32010.135135135137,33189.46345676347,36324.05194133988,37362.193734029075,37476.341369417205,41602.64759261236,40116.80450166255,40154.97587841011,40769.31280126264,40342.10022749984,42619.98342858357,45829.811633290155,46149.89275171491,47977.05788635157,48108.607863974496,49116.32062627638,50619.78190492418,42949.00789417538,43205.52573615893,47788.86296002912,49181.10269900338,49245.13801421771
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SOM,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,"Somalia, Federal Republic of",GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.0657951108314412E7,1.0045821957686987E7,1.047970120537106E7,1.0496006111572355E7,9600197.28216131,8795226.919658016,9346735.453402864,9645676.404111926,9586042.31014335,9178744.425019672,9349080.204440344,9302059.790543819,1.0410296722238718E7,8905534.227929683,8742930.680723134,9778783.999315143,9360034.833026456,1.0356753480439134E7,1.0204478536289247E7,8567113.074063193,8005217.705850152,8440287.888542281,8643505.487234239,7402954.95068148,7371240.994091272,7754180.943570478,7281543.06718025,7734941.251677573,7991305.6295392765,8436135.994482584,8671447.516200347,9279812.036204401,8908738.554368004,9005942.817898361,7034976.783415132,7056415.924029352,7352222.943431178,7182269.586964295,7344727.486426997,7569768.922848452,7790007.694117357,8017547.293539476,8311633.69200357,8621649.05424536,8900677.579233,9208215.384981232,9509534.758034576,9835118.989813719,1.0187159817203065E7,1.0598225707274295E7,1.1030538451102842E7,1.1685976279689493E7,1.2355882505318204E7,1.3274895124914974E7,1.3957111357990647E7,1.489533526291908E7,1.5341222686306812E7,1.693175530274568E7,1.6680369128930507E7,1.652870153654448E7,1.5473118832160415E7,1.5431693017214382E7,1.5378821794104302E7,1.5535096469967915E7,1.5620301312772991E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MYS,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Malaysia,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4945.586638817515,5185.623187889241,5376.529597602531,5622.17302700717,5771.662308122213,6058.734093693659,6371.719331333482,6462.675074699443,6821.712884491461,6995.285216721184,7245.655005765904,7785.6022694206995,8314.435025829283,9067.53421776413,9589.209071123354,9437.6787753116,10279.730120525814,10813.865096317933,11259.816766609965,12020.287776347255,12561.192654014218,13016.308534918084,13357.63764062773,13742.632451688227,14334.5924390994,13728.807530662018,13450.97881851999,13700.509998410615,14595.846776178876,15441.599637008312,16343.557919676765,17406.518573513353,18457.90317932364,19771.91918257234,21051.009755279978,22539.981074832078,24176.82114707723,25309.77450615942,22878.255085553,23710.083090968517,25212.362516314133,24741.023124609324,25451.74007634153,26295.380594063066,27437.4450107876,28252.43899507785,29173.300839214793,30344.11420622171,31150.680421104647,30074.10467382178,31708.40391130919,32807.40907040142,34018.9098168007,35012.00092197772,36484.07265057489,37682.86104242085,38670.16917594497,40202.22932357644,41438.05300524898,42581.53658505369,39724.598591696005,40571.313314450366,43708.92651676689,44699.911843827096,46412.07553148936
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNG,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Mongolia,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,2808628.957166308,2970480.7672272995,3068621.576388722,3172206.253958041,3271117.886156437,3488019.3117584535,3516184.4483883725,3600522.639985513,3666441.3787405523,3592772.540989465,3179487.6155822035,2881921.3152104216,2794027.6648515332,2822035.846249763,2954015.4788994784,2973845.181094814,3046257.5374713647,3104571.1558480063,3155082.744451936,3149170.401779677,3202661.7385744024,3311406.7087051305,3498577.6336149303,3827054.9092015186,4059352.478919984,4353877.318897711,4736079.752483809,5076921.1626357585,4923269.984374506,5145803.776497816,5932239.205732873,6537810.8500706935,7150068.887286044,7546991.293953353,7563861.769474941,7522482.0402764,7794946.867129238,8243489.169123141,8546840.025608437,8011344.277958309,8006423.607480596,8286894.844933292,8780754.276739405,9116218.762660336
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Ecuador,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2486.6764262100755,2541.343824479902,2591.2162572189354,2570.445510500796,2681.39438161928,2688.784982285887,2601.2904650800147,2641.5755550174745,2612.817401477323,2654.465535754571,2753.851013429375,2841.881988191895,2898.092123275817,3207.5793274147863,3465.7684101909454,3738.1505201207433,3903.53254635488,3857.6775531602393,3967.478561023825,4005.4970157389685,4043.6544625886477,4158.069165044099,4074.6202307712497,3955.6470365594746,3954.6532426894664,4005.92603902803,4042.7570812396984,3936.0893528057763,4071.55219608647,4019.729794279394,4075.406882189276,4159.468847116249,4158.910792261536,4155.752449688792,4249.687901115325,4263.5646874676995,4256.446966586092,4359.393430058547,4420.932613533517,4137.2445702138475,4110.425900564622,4209.8245336828095,4340.722878581314,4387.837819445651,4606.204074878271,4771.614417654913,4893.939577872732,4902.593194825545,5136.112693326651,5104.33331979851,5221.6832667902345,5572.332316362012,5801.485455421374,6127.401638045823,6295.545079663868,6213.529875555023,6081.460749891291,6346.73131132224,6303.918866583376,6208.5701049612335,5568.414752823496,6046.067548090327,6350.08171894171,6420.079045241338,6237.686958127048
